time	theta
1.567	73.2331
1.568	73.274
1.569	73.315
1.57	73.3559
1.571	73.3969
1.572	73.4378
1.573	73.4787
1.574	73.5196
1.575	73.5605
1.576	73.6014
1.577	73.6423
1.578	73.6831
1.579	73.724
1.58	73.7648
1.581	73.8057
1.582	73.8465
1.583	73.8873
1.584	73.9281
1.585	73.969
1.586	74.0097
1.587	74.0505
1.588	74.0913
1.589	74.1321
1.59	74.1728
1.591	74.2136
1.592	74.2543
1.593	74.295
1.594	74.3357
1.595	74.3764
1.596	74.4171
1.597	74.4578
1.598	74.4985
1.599	74.5392
1.6	74.5798
1.601	74.6205
1.602	74.6611
1.603	74.7017
1.604	74.7424
1.605	74.783
1.606	74.8236
1.607	74.8642
1.608	74.9048
1.609	74.9453
1.61	74.9859
1.611	75.0264
1.612	75.067
1.613	75.1075
1.614	75.148
1.615	75.1886
1.616	75.2291
1.617	75.2696
1.618	75.31
1.619	75.3505
1.62	75.391
1.621	75.4314
1.622	75.4719
1.623	75.5123
1.624	75.5527
1.625	75.5932
1.626	75.6336
1.627	75.674
1.628	75.7144
1.629	75.7547
1.63	75.7951
1.631	75.8355
1.632	75.8758
1.633	75.9162
1.634	75.9565
1.635	75.9968
1.636	76.0371
1.637	76.0774
1.638	76.1177
1.639	76.158
1.64	76.1983
1.641	76.2385
1.642	76.2788
1.643	76.319
1.644	76.3593
1.645	76.3995
1.646	76.4397
1.647	76.4799
1.648	76.5201
1.649	76.5603
1.65	76.6005
1.651	76.6407
1.652	76.6808
1.653	76.721
1.654	76.7611
1.655	76.8012
1.656	76.8414
1.657	76.8815
1.658	76.9216
1.659	76.9616
1.66	77.0017
1.661	77.0418
1.662	77.0819
1.663	77.1219
1.664	77.162
1.665	77.202
1.666	77.242
1.667	77.282
1.668	77.322
1.669	77.362
1.67	77.402
1.671	77.442
1.672	77.4819
1.673	77.5219
1.674	77.5618
1.675	77.6018
1.676	77.6417
1.677	77.6816
1.678	77.7215
1.679	77.7614
1.68	77.8013
1.681	77.8412
1.682	77.881
1.683	77.9209
1.684	77.9608
1.685	78.0006
1.686	78.0404
1.687	78.0802
1.688	78.12
1.689	78.1598
1.69	78.1996
1.691	78.2394
1.692	78.2792
1.693	78.3189
1.694	78.3587
1.695	78.3984
1.696	78.4382
1.697	78.4779
1.698	78.5176
1.699	78.5573
1.7	78.597
1.701	78.6367
1.702	78.6763
1.703	78.716
1.704	78.7557
1.705	78.7953
1.706	78.8349
1.707	78.8746
1.708	78.9142
1.709	78.9538
1.71	78.9934
1.711	79.033
1.712	79.0725
1.713	79.1121
1.714	79.1517
1.715	79.1912
1.716	79.2307
1.717	79.2703
1.718	79.3098
1.719	79.3493
1.72	79.3888
1.721	79.4283
1.722	79.4678
1.723	79.5072
1.724	79.5467
1.725	79.5861
1.726	79.6256
1.727	79.665
1.728	79.7044
1.729	79.7438
1.73	79.7832
1.731	79.8226
1.732	79.862
1.733	79.9014
1.734	79.9407
1.735	79.9801
1.736	80.0194
1.737	80.0587
1.738	80.0981
1.739	80.1374
1.74	80.1767
1.741	80.216
1.742	80.2553
1.743	80.2945
1.744	80.3338
1.745	80.373
1.746	80.4123
1.747	80.4515
1.748	80.4907
1.749	80.53
1.75	80.5692
1.751	80.6083
1.752	80.6475
1.753	80.6867
1.754	80.7259
1.755	80.765
1.756	80.8042
1.757	80.8433
1.758	80.8824
1.759	80.9215
1.76	80.9607
1.761	80.9997
1.762	81.0388
1.763	81.0779
1.764	81.117
1.765	81.156
1.766	81.1951
1.767	81.2341
1.768	81.2731
1.769	81.3122
1.77	81.3512
1.771	81.3902
1.772	81.4292
1.773	81.4681
1.774	81.5071
1.775	81.5461
1.776	81.585
1.777	81.6239
1.778	81.6629
1.779	81.7018
1.78	81.7407
1.781	81.7796
1.782	81.8185
1.783	81.8574
1.784	81.8962
1.785	81.9351
1.786	81.974
1.787	82.0128
1.788	82.0516
1.789	82.0904
1.79	82.1293
1.791	82.1681
1.792	82.2069
1.793	82.2456
1.794	82.2844
1.795	82.3232
1.796	82.3619
1.797	82.4007
1.798	82.4394
1.799	82.4781
1.8	82.5168
1.801	82.5555
1.802	82.5942
1.803	82.6329
1.804	82.6716
1.805	82.7102
1.806	82.7489
1.807	82.7875
1.808	82.8262
1.809	82.8648
1.81	82.9034
1.811	82.942
1.812	82.9806
1.813	83.0192
1.814	83.0578
1.815	83.0963
1.816	83.1349
1.817	83.1734
1.818	83.212
1.819	83.2505
1.82	83.289
1.821	83.3275
1.822	83.366
1.823	83.4045
1.824	83.443
1.825	83.4814
1.826	83.5199
1.827	83.5583
1.828	83.5968
1.829	83.6352
1.83	83.6736
1.831	83.712
1.832	83.7504
1.833	83.7888
1.834	83.8272
1.835	83.8656
1.836	83.9039
1.837	83.9423
1.838	83.9806
1.839	84.0189
1.84	84.0573
1.841	84.0956
1.842	84.1339
1.843	84.1722
1.844	84.2104
1.845	84.2487
1.846	84.287
1.847	84.3252
1.848	84.3634
1.849	84.4017
1.85	84.4399
1.851	84.4781
1.852	84.5163
1.853	84.5545
1.854	84.5927
1.855	84.6308
1.856	84.669
1.857	84.7072
1.858	84.7453
1.859	84.7834
1.86	84.8215
1.861	84.8597
1.862	84.8978
1.863	84.9359
1.864	84.9739
1.865	85.012
1.866	85.0501
1.867	85.0881
1.868	85.1262
1.869	85.1642
1.87	85.2022
1.871	85.2402
1.872	85.2782
1.873	85.3162
1.874	85.3542
1.875	85.3922
1.876	85.4301
1.877	85.4681
1.878	85.506
1.879	85.544
1.88	85.5819
1.881	85.6198
1.882	85.6577
1.883	85.6956
1.884	85.7335
1.885	85.7714
1.886	85.8092
1.887	85.8471
1.888	85.8849
1.889	85.9227
1.89	85.9606
1.891	85.9984
1.892	86.0362
1.893	86.074
1.894	86.1118
1.895	86.1495
1.896	86.1873
1.897	86.2251
1.898	86.2628
1.899	86.3005
1.9	86.3383
1.901	86.376
1.902	86.4137
1.903	86.4514
1.904	86.4891
1.905	86.5267
1.906	86.5644
1.907	86.6021
1.908	86.6397
1.909	86.6773
1.91	86.715
1.911	86.7526
1.912	86.7902
1.913	86.8278
1.914	86.8654
1.915	86.903
1.916	86.9405
1.917	86.9781
1.918	87.0156
1.919	87.0532
1.92	87.0907
1.921	87.1282
1.922	87.1657
1.923	87.2032
1.924	87.2407
1.925	87.2782
1.926	87.3156
1.927	87.3531
1.928	87.3905
1.929	87.428
1.93	87.4654
1.931	87.5028
1.932	87.5402
1.933	87.5776
1.934	87.615
1.935	87.6524
1.936	87.6898
1.937	87.7271
1.938	87.7645
1.939	87.8018
1.94	87.8391
1.941	87.8765
1.942	87.9138
1.943	87.9511
1.944	87.9884
1.945	88.0256
1.946	88.0629
1.947	88.1002
1.948	88.1374
1.949	88.1747
1.95	88.2119
1.951	88.2491
1.952	88.2863
1.953	88.3235
1.954	88.3607
1.955	88.3979
1.956	88.4351
1.957	88.4722
1.958	88.5094
1.959	88.5465
1.96	88.5836
1.961	88.6208
1.962	88.6579
1.963	88.695
1.964	88.7321
1.965	88.7691
1.966	88.8062
1.967	88.8433
1.968	88.8803
1.969	88.9174
1.97	88.9544
1.971	88.9914
1.972	89.0284
1.973	89.0654
1.974	89.1024
1.975	89.1394
1.976	89.1764
1.977	89.2133
1.978	89.2503
1.979	89.2872
1.98	89.3242
1.981	89.3611
1.982	89.398
1.983	89.4349
1.984	89.4718
1.985	89.5087
1.986	89.5455
1.987	89.5824
1.988	89.6193
1.989	89.6561
1.99	89.6929
1.991	89.7297
1.992	89.7666
1.993	89.8034
1.994	89.8402
1.995	89.8769
1.996	89.9137
1.997	89.9505
1.998	89.9872
1.999	90.024
2	90.0607
2.001	90.0974
2.002	90.1341
2.003	90.1708
2.004	90.2075
2.005	90.2442
2.006	90.2809
2.007	90.3176
2.008	90.3542
2.009	90.3909
2.01	90.4275
2.011	90.4641
2.012	90.5007
2.013	90.5373
2.014	90.5739
2.015	90.6105
2.016	90.6471
2.017	90.6837
2.018	90.7202
2.019	90.7568
2.02	90.7933
2.021	90.8298
2.022	90.8663
2.023	90.9028
2.024	90.9393
2.025	90.9758
2.026	91.0123
2.027	91.0488
2.028	91.0852
2.029	91.1217
2.03	91.1581
2.031	91.1945
2.032	91.2309
2.033	91.2673
2.034	91.3037
2.035	91.3401
2.036	91.3765
2.037	91.4129
2.038	91.4492
2.039	91.4856
2.04	91.5219
2.041	91.5582
2.042	91.5946
2.043	91.6309
2.044	91.6672
2.045	91.7034
2.046	91.7397
2.047	91.776
2.048	91.8122
2.049	91.8485
2.05	91.8847
2.051	91.921
2.052	91.9572
2.053	91.9934
2.054	92.0296
2.055	92.0658
2.056	92.1019
2.057	92.1381
2.058	92.1743
2.059	92.2104
2.06	92.2466
2.061	92.2827
2.062	92.3188
2.063	92.3549
2.064	92.391
2.065	92.4271
2.066	92.4632
2.067	92.4993
2.068	92.5353
2.069	92.5714
2.07	92.6074
2.071	92.6434
2.072	92.6794
2.073	92.7155
2.074	92.7515
2.075	92.7874
2.076	92.8234
2.077	92.8594
2.078	92.8954
2.079	92.9313
2.08	92.9672
2.081	93.0032
2.082	93.0391
2.083	93.075
2.084	93.1109
2.085	93.1468
2.086	93.1827
2.087	93.2186
2.088	93.2544
2.089	93.2903
2.09	93.3261
2.091	93.3619
2.092	93.3978
2.093	93.4336
2.094	93.4694
2.095	93.5052
2.096	93.5409
2.097	93.5767
2.098	93.6125
2.099	93.6482
2.1	93.684
2.101	93.7197
2.102	93.7554
2.103	93.7911
2.104	93.8268
2.105	93.8625
2.106	93.8982
2.107	93.9339
2.108	93.9696
2.109	94.0052
2.11	94.0409
2.111	94.0765
2.112	94.1121
2.113	94.1477
2.114	94.1833
2.115	94.2189
2.116	94.2545
2.117	94.2901
2.118	94.3256
2.119	94.3612
2.12	94.3967
2.121	94.4323
2.122	94.4678
2.123	94.5033
2.124	94.5388
2.125	94.5743
2.126	94.6098
2.127	94.6453
2.128	94.6807
2.129	94.7162
2.13	94.7516
2.131	94.7871
2.132	94.8225
2.133	94.8579
2.134	94.8933
2.135	94.9287
2.136	94.9641
2.137	94.9995
2.138	95.0348
2.139	95.0702
2.14	95.1056
2.141	95.1409
2.142	95.1762
2.143	95.2115
2.144	95.2468
2.145	95.2821
2.146	95.3174
2.147	95.3527
2.148	95.388
2.149	95.4232
2.15	95.4585
2.151	95.4937
2.152	95.5289
2.153	95.5642
2.154	95.5994
2.155	95.6346
2.156	95.6698
2.157	95.7049
2.158	95.7401
2.159	95.7753
2.16	95.8104
2.161	95.8456
2.162	95.8807
2.163	95.9158
2.164	95.9509
2.165	95.986
2.166	96.0211
2.167	96.0562
2.168	96.0913
2.169	96.1263
2.17	96.1614
2.171	96.1964
2.172	96.2314
2.173	96.2665
2.174	96.3015
2.175	96.3365
2.176	96.3715
2.177	96.4064
2.178	96.4414
2.179	96.4764
2.18	96.5113
2.181	96.5463
2.182	96.5812
2.183	96.6161
2.184	96.651
2.185	96.6859
2.186	96.7208
2.187	96.7557
2.188	96.7906
2.189	96.8255
2.19	96.8603
2.191	96.8952
2.192	96.93
2.193	96.9648
2.194	96.9996
2.195	97.0344
2.196	97.0692
2.197	97.104
2.198	97.1388
2.199	97.1735
2.2	97.2083
2.201	97.243
2.202	97.2778
2.203	97.3125
2.204	97.3472
2.205	97.3819
2.206	97.4166
2.207	97.4513
2.208	97.486
2.209	97.5207
2.21	97.5553
2.211	97.59
2.212	97.6246
2.213	97.6592
2.214	97.6938
2.215	97.7285
2.216	97.763
2.217	97.7976
2.218	97.8322
2.219	97.8668
2.22	97.9013
2.221	97.9359
2.222	97.9704
2.223	98.005
2.224	98.0395
2.225	98.074
2.226	98.1085
2.227	98.143
2.228	98.1775
2.229	98.2119
2.23	98.2464
2.231	98.2808
2.232	98.3153
2.233	98.3497
2.234	98.3841
2.235	98.4185
2.236	98.4529
2.237	98.4873
2.238	98.5217
2.239	98.5561
2.24	98.5905
2.241	98.6248
2.242	98.6591
2.243	98.6935
2.244	98.7278
2.245	98.7621
2.246	98.7964
2.247	98.8307
2.248	98.865
2.249	98.8993
2.25	98.9335
2.251	98.9678
2.252	99.002
2.253	99.0363
2.254	99.0705
2.255	99.1047
2.256	99.1389
2.257	99.1731
2.258	99.2073
2.259	99.2415
2.26	99.2756
2.261	99.3098
2.262	99.3439
2.263	99.3781
2.264	99.4122
2.265	99.4463
2.266	99.4804
2.267	99.5145
2.268	99.5486
2.269	99.5827
2.27	99.6168
2.271	99.6508
2.272	99.6849
2.273	99.7189
2.274	99.7529
2.275	99.787
2.276	99.821
2.277	99.855
2.278	99.889
2.279	99.923
2.28	99.9569
2.281	99.9909
2.282	100.025
2.283	100.059
2.284	100.093
2.285	100.127
2.286	100.161
2.287	100.194
2.288	100.228
2.289	100.262
2.29	100.296
2.291	100.33
2.292	100.364
2.293	100.398
2.294	100.431
2.295	100.465
2.296	100.499
2.297	100.533
2.298	100.567
2.299	100.601
2.3	100.634
2.301	100.668
2.302	100.702
2.303	100.736
2.304	100.769
2.305	100.803
2.306	100.837
2.307	100.87
2.308	100.904
2.309	100.938
2.31	100.972
2.311	101.005
2.312	101.039
2.313	101.072
2.314	101.106
2.315	101.14
2.316	101.173
2.317	101.207
2.318	101.241
2.319	101.274
2.32	101.308
2.321	101.341
2.322	101.375
2.323	101.408
2.324	101.442
2.325	101.476
2.326	101.509
2.327	101.543
2.328	101.576
2.329	101.61
2.33	101.643
2.331	101.677
2.332	101.71
2.333	101.743
2.334	101.777
2.335	101.81
2.336	101.844
2.337	101.877
2.338	101.911
2.339	101.944
2.34	101.977
2.341	102.011
2.342	102.044
2.343	102.077
2.344	102.111
2.345	102.144
2.346	102.177
2.347	102.211
2.348	102.244
2.349	102.277
2.35	102.311
2.351	102.344
2.352	102.377
2.353	102.411
2.354	102.444
2.355	102.477
2.356	102.51
2.357	102.543
2.358	102.577
2.359	102.61
2.36	102.643
2.361	102.676
2.362	102.709
2.363	102.743
2.364	102.776
2.365	102.809
2.366	102.842
2.367	102.875
2.368	102.908
2.369	102.941
2.37	102.974
2.371	103.008
2.372	103.041
2.373	103.074
2.374	103.107
2.375	103.14
2.376	103.173
2.377	103.206
2.378	103.239
2.379	103.272
2.38	103.305
2.381	103.338
2.382	103.371
2.383	103.404
2.384	103.437
2.385	103.47
2.386	103.503
2.387	103.536
2.388	103.569
2.389	103.601
2.39	103.634
2.391	103.667
2.392	103.7
2.393	103.733
2.394	103.766
2.395	103.799
2.396	103.832
2.397	103.864
2.398	103.897
2.399	103.93
2.4	103.963
2.401	103.996
2.402	104.028
2.403	104.061
2.404	104.094
2.405	104.127
2.406	104.16
2.407	104.192
2.408	104.225
2.409	104.258
2.41	104.29
2.411	104.323
2.412	104.356
2.413	104.389
2.414	104.421
2.415	104.454
2.416	104.487
2.417	104.519
2.418	104.552
2.419	104.584
2.42	104.617
2.421	104.65
2.422	104.682
2.423	104.715
2.424	104.747
2.425	104.78
2.426	104.813
2.427	104.845
2.428	104.878
2.429	104.91
2.43	104.943
2.431	104.975
2.432	105.008
2.433	105.04
2.434	105.073
2.435	105.105
2.436	105.138
2.437	105.17
2.438	105.202
2.439	105.235
2.44	105.267
2.441	105.3
2.442	105.332
2.443	105.365
2.444	105.397
2.445	105.429
2.446	105.462
2.447	105.494
2.448	105.526
2.449	105.559
2.45	105.591
2.451	105.623
2.452	105.656
2.453	105.688
2.454	105.72
2.455	105.753
2.456	105.785
2.457	105.817
2.458	105.849
2.459	105.882
2.46	105.914
2.461	105.946
2.462	105.978
2.463	106.01
2.464	106.043
2.465	106.075
2.466	106.107
2.467	106.139
2.468	106.171
2.469	106.203
2.47	106.236
2.471	106.268
2.472	106.3
2.473	106.332
2.474	106.364
2.475	106.396
2.476	106.428
2.477	106.46
2.478	106.492
2.479	106.524
2.48	106.556
2.481	106.588
2.482	106.621
2.483	106.653
2.484	106.685
2.485	106.717
2.486	106.749
2.487	106.78
2.488	106.812
2.489	106.844
2.49	106.876
2.491	106.908
2.492	106.94
2.493	106.972
2.494	107.004
2.495	107.036
2.496	107.068
2.497	107.1
2.498	107.132
2.499	107.163
2.5	107.195
2.501	107.227
2.502	107.259
2.503	107.291
2.504	107.323
2.505	107.354
2.506	107.386
2.507	107.418
2.508	107.45
2.509	107.482
2.51	107.513
2.511	107.545
2.512	107.577
2.513	107.609
2.514	107.64
2.515	107.672
2.516	107.704
2.517	107.735
2.518	107.767
2.519	107.799
2.52	107.83
2.521	107.862
2.522	107.894
2.523	107.925
2.524	107.957
2.525	107.989
2.526	108.02
2.527	108.052
2.528	108.083
2.529	108.115
2.53	108.147
2.531	108.178
2.532	108.21
2.533	108.241
2.534	108.273
2.535	108.304
2.536	108.336
2.537	108.367
2.538	108.399
2.539	108.43
2.54	108.462
2.541	108.493
2.542	108.525
2.543	108.556
2.544	108.588
2.545	108.619
2.546	108.65
2.547	108.682
2.548	108.713
2.549	108.745
2.55	108.776
2.551	108.807
2.552	108.839
2.553	108.87
2.554	108.901
2.555	108.933
2.556	108.964
2.557	108.995
2.558	109.027
2.559	109.058
2.56	109.089
2.561	109.121
2.562	109.152
2.563	109.183
2.564	109.214
2.565	109.246
2.566	109.277
2.567	109.308
2.568	109.339
2.569	109.37
2.57	109.402
2.571	109.433
2.572	109.464
2.573	109.495
2.574	109.526
2.575	109.557
2.576	109.589
2.577	109.62
2.578	109.651
2.579	109.682
2.58	109.713
2.581	109.744
2.582	109.775
2.583	109.806
2.584	109.837
2.585	109.868
2.586	109.899
2.587	109.93
2.588	109.962
2.589	109.993
2.59	110.024
2.591	110.055
2.592	110.086
2.593	110.117
2.594	110.147
2.595	110.178
2.596	110.209
2.597	110.24
2.598	110.271
2.599	110.302
2.6	110.333
2.601	110.364
2.602	110.395
2.603	110.426
2.604	110.457
2.605	110.488
2.606	110.518
2.607	110.549
2.608	110.58
2.609	110.611
2.61	110.642
2.611	110.673
2.612	110.703
2.613	110.734
2.614	110.765
2.615	110.796
2.616	110.826
2.617	110.857
2.618	110.888
2.619	110.919
2.62	110.949
2.621	110.98
2.622	111.011
2.623	111.042
2.624	111.072
2.625	111.103
2.626	111.134
2.627	111.164
2.628	111.195
2.629	111.226
2.63	111.256
2.631	111.287
2.632	111.317
2.633	111.348
2.634	111.379
2.635	111.409
2.636	111.44
2.637	111.47
2.638	111.501
2.639	111.532
2.64	111.562
2.641	111.593
2.642	111.623
2.643	111.654
2.644	111.684
2.645	111.715
2.646	111.745
2.647	111.776
2.648	111.806
2.649	111.837
2.65	111.867
2.651	111.897
2.652	111.928
2.653	111.958
2.654	111.989
2.655	112.019
2.656	112.05
2.657	112.08
2.658	112.11
2.659	112.141
2.66	112.171
2.661	112.201
2.662	112.232
2.663	112.262
2.664	112.292
2.665	112.323
2.666	112.353
2.667	112.383
2.668	112.414
2.669	112.444
2.67	112.474
2.671	112.504
2.672	112.535
2.673	112.565
2.674	112.595
2.675	112.625
2.676	112.656
2.677	112.686
2.678	112.716
2.679	112.746
2.68	112.776
2.681	112.807
2.682	112.837
2.683	112.867
2.684	112.897
2.685	112.927
2.686	112.957
2.687	112.987
2.688	113.017
2.689	113.048
2.69	113.078
2.691	113.108
2.692	113.138
2.693	113.168
2.694	113.198
2.695	113.228
2.696	113.258
2.697	113.288
2.698	113.318
2.699	113.348
2.7	113.378
2.701	113.408
2.702	113.438
2.703	113.468
2.704	113.498
2.705	113.528
2.706	113.558
2.707	113.588
2.708	113.618
2.709	113.648
2.71	113.677
2.711	113.707
2.712	113.737
2.713	113.767
2.714	113.797
2.715	113.827
2.716	113.857
2.717	113.887
2.718	113.916
2.719	113.946
2.72	113.976
2.721	114.006
2.722	114.036
2.723	114.065
2.724	114.095
2.725	114.125
2.726	114.155
2.727	114.184
2.728	114.214
2.729	114.244
2.73	114.274
2.731	114.303
2.732	114.333
2.733	114.363
2.734	114.392
2.735	114.422
2.736	114.452
2.737	114.481
2.738	114.511
2.739	114.541
2.74	114.57
2.741	114.6
2.742	114.63
2.743	114.659
2.744	114.689
2.745	114.718
2.746	114.748
2.747	114.778
2.748	114.807
2.749	114.837
2.75	114.866
2.751	114.896
2.752	114.925
2.753	114.955
2.754	114.984
2.755	115.014
2.756	115.043
2.757	115.073
2.758	115.102
2.759	115.132
2.76	115.161
2.761	115.191
2.762	115.22
2.763	115.249
2.764	115.279
2.765	115.308
2.766	115.338
2.767	115.367
2.768	115.396
2.769	115.426
2.77	115.455
2.771	115.485
2.772	115.514
2.773	115.543
2.774	115.573
2.775	115.602
2.776	115.631
2.777	115.661
2.778	115.69
2.779	115.719
2.78	115.748
2.781	115.778
2.782	115.807
2.783	115.836
2.784	115.865
2.785	115.895
2.786	115.924
2.787	115.953
2.788	115.982
2.789	116.011
2.79	116.041
2.791	116.07
2.792	116.099
2.793	116.128
2.794	116.157
2.795	116.186
2.796	116.216
2.797	116.245
2.798	116.274
2.799	116.303
2.8	116.332
2.801	116.361
2.802	116.39
2.803	116.419
2.804	116.448
2.805	116.477
2.806	116.506
2.807	116.535
2.808	116.564
2.809	116.593
2.81	116.622
2.811	116.651
2.812	116.68
2.813	116.709
2.814	116.738
2.815	116.767
2.816	116.796
2.817	116.825
2.818	116.854
2.819	116.883
2.82	116.912
2.821	116.941
2.822	116.97
2.823	116.999
2.824	117.028
2.825	117.057
2.826	117.085
2.827	117.114
2.828	117.143
2.829	117.172
2.83	117.201
2.831	117.23
2.832	117.258
2.833	117.287
2.834	117.316
2.835	117.345
2.836	117.374
2.837	117.402
2.838	117.431
2.839	117.46
2.84	117.489
2.841	117.517
2.842	117.546
2.843	117.575
2.844	117.603
2.845	117.632
2.846	117.661
2.847	117.69
2.848	117.718
2.849	117.747
2.85	117.776
2.851	117.804
2.852	117.833
2.853	117.861
2.854	117.89
2.855	117.919
2.856	117.947
2.857	117.976
2.858	118.004
2.859	118.033
2.86	118.062
2.861	118.09
2.862	118.119
2.863	118.147
2.864	118.176
2.865	118.204
2.866	118.233
2.867	118.261
2.868	118.29
2.869	118.318
2.87	118.347
2.871	118.375
2.872	118.404
2.873	118.432
2.874	118.461
2.875	118.489
2.876	118.518
2.877	118.546
2.878	118.574
2.879	118.603
2.88	118.631
2.881	118.66
2.882	118.688
2.883	118.716
2.884	118.745
2.885	118.773
2.886	118.801
2.887	118.83
2.888	118.858
2.889	118.886
2.89	118.915
2.891	118.943
2.892	118.971
2.893	118.999
2.894	119.028
2.895	119.056
2.896	119.084
2.897	119.113
2.898	119.141
2.899	119.169
2.9	119.197
2.901	119.225
2.902	119.254
2.903	119.282
2.904	119.31
2.905	119.338
2.906	119.366
2.907	119.394
2.908	119.423
2.909	119.451
2.91	119.479
2.911	119.507
2.912	119.535
2.913	119.563
2.914	119.591
2.915	119.619
2.916	119.648
2.917	119.676
2.918	119.704
2.919	119.732
2.92	119.76
2.921	119.788
2.922	119.816
2.923	119.844
2.924	119.872
2.925	119.9
2.926	119.928
2.927	119.956
2.928	119.984
2.929	120.012
2.93	120.04
2.931	120.068
2.932	120.096
2.933	120.124
2.934	120.152
2.935	120.179
2.936	120.207
2.937	120.235
2.938	120.263
2.939	120.291
2.94	120.319
2.941	120.347
2.942	120.375
2.943	120.403
2.944	120.43
2.945	120.458
2.946	120.486
2.947	120.514
2.948	120.542
2.949	120.569
2.95	120.597
2.951	120.625
2.952	120.653
2.953	120.681
2.954	120.708
2.955	120.736
2.956	120.764
2.957	120.792
2.958	120.819
2.959	120.847
2.96	120.875
2.961	120.902
2.962	120.93
2.963	120.958
2.964	120.985
2.965	121.013
2.966	121.041
2.967	121.068
2.968	121.096
2.969	121.124
2.97	121.151
2.971	121.179
2.972	121.206
2.973	121.234
2.974	121.262
2.975	121.289
2.976	121.317
2.977	121.344
2.978	121.372
2.979	121.399
2.98	121.427
2.981	121.455
2.982	121.482
2.983	121.51
2.984	121.537
2.985	121.565
2.986	121.592
2.987	121.62
2.988	121.647
2.989	121.674
2.99	121.702
2.991	121.729
2.992	121.757
2.993	121.784
2.994	121.812
2.995	121.839
2.996	121.866
2.997	121.894
2.998	121.921
2.999	121.949
3	121.976
3.001	122.003
3.002	122.031
3.003	122.058
3.004	122.085
3.005	122.113
3.006	122.14
3.007	122.167
3.008	122.195
3.009	122.222
3.01	122.249
3.011	122.276
3.012	122.304
3.013	122.331
3.014	122.358
3.015	122.385
3.016	122.413
3.017	122.44
3.018	122.467
3.019	122.494
3.02	122.522
3.021	122.549
3.022	122.576
3.023	122.603
3.024	122.63
3.025	122.657
3.026	122.685
3.027	122.712
3.028	122.739
3.029	122.766
3.03	122.793
3.031	122.82
3.032	122.847
3.033	122.874
3.034	122.901
3.035	122.929
3.036	122.956
3.037	122.983
3.038	123.01
3.039	123.037
3.04	123.064
3.041	123.091
3.042	123.118
3.043	123.145
3.044	123.172
3.045	123.199
3.046	123.226
3.047	123.253
3.048	123.28
3.049	123.307
3.05	123.334
3.051	123.361
3.052	123.388
3.053	123.414
3.054	123.441
3.055	123.468
3.056	123.495
3.057	123.522
3.058	123.549
3.059	123.576
3.06	123.603
3.061	123.63
3.062	123.656
3.063	123.683
3.064	123.71
3.065	123.737
3.066	123.764
3.067	123.791
3.068	123.817
3.069	123.844
3.07	123.871
3.071	123.898
3.072	123.924
3.073	123.951
3.074	123.978
3.075	124.005
3.076	124.031
3.077	124.058
3.078	124.085
3.079	124.112
3.08	124.138
3.081	124.165
3.082	124.192
3.083	124.218
3.084	124.245
3.085	124.272
3.086	124.298
3.087	124.325
3.088	124.352
3.089	124.378
3.09	124.405
3.091	124.432
3.092	124.458
3.093	124.485
3.094	124.511
3.095	124.538
3.096	124.564
3.097	124.591
3.098	124.618
3.099	124.644
3.1	124.671
3.101	124.697
3.102	124.724
3.103	124.75
3.104	124.777
3.105	124.803
3.106	124.83
3.107	124.856
3.108	124.883
3.109	124.909
3.11	124.936
3.111	124.962
3.112	124.988
3.113	125.015
3.114	125.041
3.115	125.068
3.116	125.094
3.117	125.121
3.118	125.147
3.119	125.173
3.12	125.2
3.121	125.226
3.122	125.252
3.123	125.279
3.124	125.305
3.125	125.332
3.126	125.358
3.127	125.384
3.128	125.41
3.129	125.437
3.13	125.463
3.131	125.489
3.132	125.516
3.133	125.542
3.134	125.568
3.135	125.594
3.136	125.621
3.137	125.647
3.138	125.673
3.139	125.699
3.14	125.726
3.141	125.752
3.142	125.778
3.143	125.804
3.144	125.83
3.145	125.857
3.146	125.883
3.147	125.909
3.148	125.935
3.149	125.961
3.15	125.987
3.151	126.013
3.152	126.04
3.153	126.066
3.154	126.092
3.155	126.118
3.156	126.144
3.157	126.17
3.158	126.196
3.159	126.222
3.16	126.248
3.161	126.274
3.162	126.3
3.163	126.326
3.164	126.352
3.165	126.378
3.166	126.404
3.167	126.43
3.168	126.456
3.169	126.482
3.17	126.508
3.171	126.534
3.172	126.56
3.173	126.586
3.174	126.612
3.175	126.638
3.176	126.664
3.177	126.69
3.178	126.716
3.179	126.742
3.18	126.768
3.181	126.794
3.182	126.819
3.183	126.845
3.184	126.871
3.185	126.897
3.186	126.923
3.187	126.949
3.188	126.975
3.189	127
3.19	127.026
3.191	127.052
3.192	127.078
3.193	127.104
3.194	127.129
3.195	127.155
3.196	127.181
3.197	127.207
3.198	127.232
3.199	127.258
3.2	127.284
3.201	127.31
3.202	127.335
3.203	127.361
3.204	127.387
3.205	127.412
3.206	127.438
3.207	127.464
3.208	127.49
3.209	127.515
3.21	127.541
3.211	127.567
3.212	127.592
3.213	127.618
3.214	127.643
3.215	127.669
3.216	127.695
3.217	127.72
3.218	127.746
3.219	127.771
3.22	127.797
3.221	127.823
3.222	127.848
3.223	127.874
3.224	127.899
3.225	127.925
3.226	127.95
3.227	127.976
3.228	128.001
3.229	128.027
3.23	128.052
3.231	128.078
3.232	128.103
3.233	128.129
3.234	128.154
3.235	128.18
3.236	128.205
